time,open_EURUSD,high_EURUSD,low_EURUSD,close_EURUSD,tick_volume_EURUSD,spread_EURUSD,real_volume_EURUSD,SMA_200_EURUSD,BBL_20_2.0_2.0_EURUSD,BBM_20_2.0_2.0_EURUSD,BBU_20_2.0_2.0_EURUSD,BBB_20_2.0_2.0_EURUSD,BBP_20_2.0_2.0_EURUSD,RSI_14_EURUSD,distancia_resistencia_EURUSD,distancia_soporte_EURUSD,open_USDCHF,high_USDCHF,low_USDCHF,close_USDCHF,tick_volume_USDCHF,spread_USDCHF,real_volume_USDCHF,SMA_200_USDCHF,BBL_20_2.0_2.0_USDCHF,BBM_20_2.0_2.0_USDCHF,BBU_20_2.0_2.0_USDCHF,BBB_20_2.0_2.0_USDCHF,BBP_20_2.0_2.0_USDCHF,RSI_14_USDCHF,distancia_resistencia_USDCHF,distancia_soporte_USDCHF,z_score_EURUSD,z_score_USDCHF,spread_total,target_exito
2017-03-07 02:00:00,1.05787,1.05823,1.05724,1.05745,3643,7,2766355000,1.056695200000001,1.0565874310771286,1.0590345,1.0614815689228716,0.462132050064752,0.176245326563835,43.99415366316232,0.0022736138236687,0.0011134197932578,1.01198,1.01254,1.01178,1.01249,1940,9,1235350000,1.0087806499999996,1.0075312804935892,1.010545,1.0135587195064109,0.596454290785829,0.8226909464969171,62.88457103793216,0.0031320395454736,0.0020186163614213,0.3122640207938278,1.4176171442076395,1.7298811650014676,1
2017-03-07 03:00:00,1.05743,1.05834,1.05726,1.05823,3385,7,3342667000,1.0567133000000009,1.056539883924538,1.0589275,1.061315116075462,0.4509498668156027,0.3539338030162402,48.94970675106829,0.0014936138236687,0.0018934197932578,1.01248,1.01262,1.01165,1.01174,1746,10,1619475000,1.0087808999999994,1.007785430903228,1.0107009999999998,1.0136165690967716,0.576939984579358,0.6781813370759548,56.38784068998915,0.0038820395454735,0.0012686163614215,0.5731057861049655,1.1393536993978983,1.712459485502864,1
2017-03-07 04:00:00,1.05823,1.05866,1.05818,1.05854,3173,7,3391233000,1.0567374500000009,1.0565113632251772,1.0588595,1.0612076367748229,0.4435218789315896,0.4319673360969068,50.81250263432135,0.0011836138236687,0.0022034197932578,1.01173,1.01173,1.0114,1.0115,1219,10,665725000,1.0087778499999995,1.0080083919075018,1.010827,1.013645608092498,0.5576835783963271,0.6193851677697535,54.44928801810927,0.0001831631861033,0.0010286163614214,0.6822084848040236,1.0464484366310511,1.7286569214350749,1
2017-03-07 05:00:00,1.05854,1.0593,1.05834,1.0589,3511,7,3434449000,1.0567467500000007,1.056510705858471,1.0588115,1.061112294141529,0.434599386487387,0.5192324898613322,52.95918295485514,0.0008236138236688,0.0002435088795165,1.01149,1.01177,1.01066,1.01108,1764,9,1237825000,1.0087860999999996,1.008251982571526,1.0109325,1.013613017428474,0.5303059162652468,0.5275133447059759,51.13612583526136,0.0006031631861034,0.0006086163614213,0.8051684097435421,0.8844003517871513,1.6895687615306934,1
2017-03-07 06:00:00,1.05889,1.05921,1.05811,1.05812,3955,7,4207420000,1.0567544500000006,1.0570569519215225,1.0585935,1.0601300480784777,0.290299926927134,0.345920864230579,48.06460948435142,0.0016036138236688,0.0017834197932578,1.01108,1.0118,1.0108,1.0118,1862,9,1664700000,1.0087967499999997,1.008875716117444,1.011133,1.013390283882556,0.4464860473461122,0.6477439335730962,56.07093476304512,0.0038220395454735,0.0013286163614214,0.5550636932826177,1.1484247129973868,1.7034884062800044,1
2017-03-07 07:00:00,1.0581,1.05871,1.05798,1.05851,2748,7,2888925000,1.0567683500000007,1.0571650597482034,1.0585105,1.0598559402517964,0.2542138697342168,0.499814187215233,50.52667368986983,0.0012136138236686,0.0021734197932579,1.0118,1.01192,1.01162,1.01178,1301,10,1388250000,1.0088039999999996,1.0092249597867504,1.01127,1.0133150402132498,0.4044498923630076,0.6246919245635193,55.90204926613466,0.0038420395454736,0.0013086163614213,0.6905414283877443,1.1362550815219907,1.8267965099097352,1
2017-03-07 08:00:00,1.05849,1.059,1.05828,1.0585,3440,7,3694855000,1.0567830000000005,1.0571634760073712,1.058481,1.0597985239926289,0.248946177140422,0.5072104948776229,50.46061824584173,0.0012236138236687,0.0021634197932578,1.01176,1.0121,1.01143,1.01185,1959,9,1648525000,1.0088108499999997,1.0094241325841369,1.01137,1.013315867415863,0.3847983262037083,0.6233383107417103,56.39706951697352,0.0037720395454736,0.0013786163614213,0.694210632878126,1.1586466175283328,1.8528572504064589,1
2017-03-07 09:00:00,1.0585,1.0599,1.0582,1.05964,5414,7,5095437000,1.0568061500000003,1.0571695703055908,1.058563,1.0599564296944095,0.2632681653164459,0.886456526770187,57.31206910852731,8.361382366883774e-05,0.0009835088795164,1.01184,1.01208,1.01114,1.01121,4086,9,4089700000,1.0088122999999996,1.0095770486492572,1.011427,1.013276951350743,0.3658101574790548,0.4413498090333569,50.784027239662144,0.0004731631861034,0.0007386163614213,1.0780214762021032,0.909555625705087,1.9875771019071904,1
2017-03-07 10:00:00,1.05964,1.06022,1.05839,1.05847,6403,7,5866514000,1.05682285,1.0571569692900225,1.058546,1.0599350307099775,0.2624412562094674,0.4726427934767568,49.71289016405132,0.0012536138236687,0.0021334197932578,1.01123,1.01254,1.01085,1.01243,4683,9,4678450000,1.0088205999999995,1.009940433127086,1.011578,1.013215566872914,0.3237648254339366,0.7601420479652587,59.13373479092929,0.0031920395454736,0.0019586163614213,0.6947051592015507,1.377750792303478,2.0724559515050287,1
2017-03-07 11:00:00,1.05846,1.05876,1.05629,1.0563,6346,7,6077470000,1.0568283,1.0567693455187204,1.058375,1.0599806544812798,0.303418822492915,-0.1461539590841142,39.30378276132877,0.0009742405868335,0.002547088700219,1.01242,1.01506,1.01214,1.01498,4340,9,4758675000,1.0088413499999995,1.0100336217975925,1.011875,1.0137163782024077,0.3639536904079249,1.3431184848229814,70.42711441951307,0.0006420395454735,0.0013968217226887,-0.0264548469120948,2.352273154658864,2.325818307746769,1
2017-03-07 12:00:00,1.05631,1.05768,1.0558,1.05753,6070,7,5636406000,1.05683915,1.0567609463358287,1.058262,1.0597630536641711,0.2836828052356228,0.256171275727149,46.18236799231908,0.0021936138236686,0.0011934197932579,1.01498,1.01553,1.01366,1.01378,5376,9,5600649000,1.0088562999999997,1.01027202573303,1.0120665000000002,1.0138609742669704,0.3546158808675544,0.9774378857192448,61.77543289084746,0.0018420395454736,0.0001968217226886,0.3899510064648156,1.8668171250159085,2.256768131480724,1
2017-03-07 13:00:00,1.05753,1.0579,1.05709,1.05742,4423,7,4229718000,1.0568432500000002,1.0567847643032302,1.0581430000000005,1.0595012356967703,0.2567206316669999,0.2338458996035928,45.68374596243644,0.0025640178859531,0.001062670510755,1.01379,1.01461,1.01345,1.01445,3662,9,3840150000,1.0088785999999996,1.0101789916987216,1.0122245,1.0142700083012786,0.4041609941823134,1.0439968145348073,64.40468206594153,0.0011393539705335,0.0007154065082941,0.3544974554940742,2.1029749136124303,2.457472369106505,1
2017-03-07 14:00:00,1.05743,1.05759,1.05667,1.0569,4839,7,4595009000,1.0568467,1.0566077804408118,1.0580655,1.0595232195591884,0.2755442945995829,0.1002317480568223,43.30354276027679,0.0004781866481362,0.0005426705107549,1.01445,1.01518,1.0142,1.01499,3891,9,4335050000,1.0089025999999996,1.0100331062541164,1.0123955000000002,1.014757893745884,0.4666938456134726,1.0491252261652766,66.41008530464535,0.0005993539705335,0.0012554065082941,0.1810181026742068,2.2814613229617264,2.4624794256359333,1
2017-03-07 15:00:00,1.0569,1.05799,1.0563,1.0569,6676,7,5745326000,1.0568484500000002,1.0564821917512082,1.0580245,1.0595668082487917,0.291544902559772,0.1354490093400897,43.30354276027679,0.0004781866481362,0.0005426705107549,1.01498,1.01649,1.01423,1.01577,6374,9,6380650000,1.0089322499999998,1.0097645491928724,1.0125670000000002,1.015369450807128,0.5535339008930412,1.0714640899053889,69.11665202048918,0.0030993455921903,0.0020354065082941,0.1824842517524197,2.540300517233527,2.722784768985947,1
2017-03-07 16:00:00,1.05689,1.05723,1.05606,1.0563,6718,7,5601749000,1.0568511500000002,1.0562087809204477,1.057929,1.059649219079552,0.3252050146186032,0.026513797177533,40.48111966688352,0.0010781866481361,0.0027128697804998,1.01579,1.017,1.01565,1.01668,5845,9,6415875000,1.0089639999999995,1.0094561368397803,1.0127955000000002,1.01613486316022,0.6594348336302593,1.0816228744261638,71.95577824609629,0.0021893455921904,0.0029454065082941,-0.0177040418941746,2.832827543822308,2.815123501928133,1
2017-03-07 17:00:00,1.05628,1.05805,1.05608,1.05792,6702,7,5953538000,1.0568638,1.056206500231051,1.057892,1.059577499768949,0.318652521986942,0.5083061417496888,49.9638063387569,0.0020640178859532,0.0015626705107549,1.01668,1.01687,1.01325,1.01353,6116,9,6178473000,1.0089792999999996,1.0095814910338663,1.01289,1.0161985089661338,0.653281001122288,0.5967203061184173,53.59035928863395,0.0020593539705335,0.0024763149113606,0.530587373923171,1.6345360921819585,2.165123466105129,1
2017-03-07 18:00:00,1.05795,1.05826,1.05705,1.05804,5579,7,5108424000,1.0568774500000002,1.056203045488309,1.0578835000000002,1.0595639545116915,0.3177012424698031,0.5465647831914124,50.59175907191344,0.0019440178859531,0.0016826705107551,1.01352,1.01426,1.0129,1.01305,4164,9,3892700000,1.0089938999999997,1.0096775761437775,1.0129500000000002,1.0162224238562227,0.6461175489851435,0.515279194320995,51.436001969141664,0.0025393539705336,0.0019963149113606,0.572610344922391,1.4436934593136903,2.016303804236081,1
2017-03-07 19:00:00,1.05804,1.05884,1.05727,1.05745,4548,7,4600904000,1.0568916000000004,1.0561646980815027,1.0578545,1.0595443019184976,0.3194771905772363,0.3803114153285432,47.43938879325896,0.0025340178859531,0.001092670510755,1.01307,1.01332,1.01235,1.01283,3328,9,3595675000,1.0090049499999996,1.0097718766058308,1.013001,1.0162301233941693,0.6375360723571355,0.4735222258293204,50.435238884967,0.0027593539705337,0.0017763149113605,0.3734742210847378,1.349775205883205,1.7232494269679428,1
2017-03-07 20:00:00,1.05744,1.05756,1.05662,1.05665,3756,7,3878065000,1.0569019500000003,1.05601393712973,1.0577820000000002,1.0595500628702703,0.3342962671458419,0.1798756370504335,43.48299466129068,0.0007281866481361,0.000292670510755,1.01283,1.01383,1.01266,1.0138,2837,9,2614075000,1.0090252999999998,1.0098695600238652,1.013087,1.016304439976135,0.6351754540596974,0.6108023778669668,54.62698922031905,0.0017893539705335,6.540650829411909e-05,0.1025757146980714,1.6966423951451604,1.7992181098432318,1
2017-03-07 21:00:00,1.05663,1.05692,1.05647,1.05666,3061,7,2477036000,1.0569092500000004,1.0558846459968154,1.0577215,1.0595583540031843,0.3473228072199653,0.2110548802028574,43.54637389777218,0.0007181866481362,0.0003026705107549,1.01381,1.014,1.01334,1.01342,2474,9,1877950000,1.0090454999999998,1.009979118369445,1.013158,1.016336881630555,0.6275194255101195,0.5412094614473345,52.74507070565346,0.0021693539705336,0.0023663149113606,0.1027620372249016,1.540551627077796,1.6433136643026978,1
2017-03-07 22:00:00,1.05665,1.05729,1.05652,1.05697,2826,7,3099685000,1.0569100500000004,1.0558333690475288,1.0576975000000002,1.0595616309524716,0.3524884860692965,0.3048688588546528,45.58362176418743,0.0004081866481362,0.0006126705107549,1.01343,1.01355,1.01281,1.01301,2145,9,1811500000,1.00906715,1.0100196498962706,1.013184,1.0163483501037296,0.624634835080204,0.4725062028068509,50.714983104984746,0.0025793539705336,0.0019563149113606,0.2037760952229209,1.3771844661317585,1.580960561354679,1
2017-03-08 01:00:00,1.05659,1.05697,1.05631,1.0569,2203,7,1472050000,1.0568834000000005,1.0556002049740207,1.057416,1.0592317950259795,0.3434400512153011,0.3579134779483534,45.89763479714886,0.0004781866481362,0.0005426705107549,1.01313,1.01348,1.01304,1.01306,804,11,555025000,1.00916525,1.010643547103348,1.0134340000000002,1.0162244528966524,0.5506925752742163,0.4329857887139414,50.89009884868387,0.0025293539705335,0.0020063149113607,0.1687429717818521,1.3646591759111557,1.5334021476930078,1
2017-03-08 02:00:00,1.05691,1.05732,1.0567,1.05708,3308,7,3282342000,1.0568762500000002,1.0555737056997152,1.057364,1.0591542943002847,0.338633488615986,0.420683431781362,47.24546896154151,0.0002981866481361,0.000722670510755,1.01306,1.01327,1.01267,1.01287,1719,10,1100075000,1.0091986,1.0107894548987402,1.0134875,1.01618554510126,0.532427898964699,0.3855652932354984,49.725533981381886,0.0027193539705336,0.0018163149113605,0.2263393017453754,1.2850322238773315,1.5113715256227072,1
2017-03-08 04:00:00,1.05673,1.05691,1.05628,1.05682,2730,7,2840061000,1.0568765000000004,1.055556735978972,1.057192,1.0588272640210277,0.3093598931940008,0.3862568994314399,45.613018977078575,0.0005581866481361,0.0004626705107551,1.01318,1.01359,1.01314,1.01324,1199,10,864200000,1.0092546999999998,1.011166031281281,1.0136265,1.016086968718719,0.4854783726982429,0.4214580545040866,52.05973560434614,0.0023493539705337,0.0021863149113605,0.1312406089989036,1.3969707896058896,1.5282113986047932,1
2017-03-09 15:00:00,1.05575,1.05924,1.05419,1.05841,13326,7,10060385000,1.0564220500000008,1.0519400736317468,1.0545965,1.057252926368253,0.5037806152880537,1.217787634841896,69.77002516625953,0.0015204966238064,0.0016518515370549,1.01456,1.01572,1.01323,1.01425,11709,9,12850040000,1.01063515,1.01386588158628,1.0148260000000002,1.0157861184137205,0.1892183317574114,0.2000369997236765,46.869596688172095,0.0072999999999998,0.0010511080009083,0.6589516383849334,1.3378150428827265,1.99676668126766,0
2017-03-09 16:00:00,1.05845,1.06151,1.05792,1.05934,14679,7,12198193000,1.0564348000000006,1.0514208200193929,1.054822,1.0582231799806074,0.6448822608188478,1.1641812585279732,72.88204693325424,0.0005904966238066,0.0004542100050963,1.01423,1.01447,1.01249,1.01317,11886,9,13244698000,1.01066415,1.0135747311388703,1.0147695000000003,1.0159642688611303,0.2354759107620032,-0.1693763337988285,37.95382486499179,0.0009871687115841,0.002783488260627,0.9907493880683232,0.9972193188415504,1.9879687069098737,0
2017-03-09 17:00:00,1.05932,1.05938,1.0576,1.05805,10477,7,8811485000,1.0564344000000006,1.051288064063305,1.0549830000000002,1.0586779359366951,0.7004730761907818,0.9150274933782918,63.16813154023389,0.0018804966238066,0.0012918515370548,1.01317,1.01462,1.01311,1.01451,9491,9,9362569000,1.0107029,1.013584105710158,1.0147740000000005,1.0159638942898426,0.2345141459758105,0.3890657757357354,50.52830976449063,0.0070399999999999,0.0013111080009082,0.519973902892551,1.4005727462632287,1.92054664915578,0
2017-03-09 18:00:00,1.05805,1.05857,1.05662,1.05848,8283,7,6790596000,1.0564376500000006,1.0511950505572698,1.05519,1.0591849494427303,0.7572000194714253,0.9117699168867994,64.84989092785854,0.0014504966238064,0.0017218515370549,1.0145,1.01506,1.01301,1.01313,6768,9,5342299000,1.0107322,1.0133013841428975,1.0147000000000004,1.0160986158571033,0.2756708105061358,-0.0612691976953633,41.255418665328165,0.0010271687115839,0.0027434882606272,0.6715655458253328,0.9699089448554474,1.64147449068078,0
2017-03-10 04:00:00,1.0587,1.05955,1.0587,1.05935,2933,7,2860595000,1.056378050000001,1.054329014606905,1.0575445,1.0607599853930951,0.6081040359237874,0.7807507699890446,63.6738173828934,0.0005804966238065,0.0004642100050964,1.01254,1.01255,1.01183,1.01197,1939,9,1319400000,1.0109791000000004,1.0097005069535547,1.013011,1.0163214930464457,0.6535946887931864,0.3427726647669841,44.01594523792663,0.0021871687115839,0.0015834882606271,0.9587362768216906,0.5757465225704484,1.534482799392139,0
2017-03-10 05:00:00,1.05935,1.06004,1.05926,1.05948,2769,7,2720479000,1.0563814000000007,1.0551716676164609,1.0578475,1.0605233323835392,0.5059013484531919,0.8050452655484907,64.27198218912724,0.0004504966238065,0.0005942100050964,1.01196,1.01205,1.01133,1.01184,2011,10,1570400000,1.0109927000000003,1.0096617384164135,1.012843,1.0160242615835864,0.6281845426362127,0.3423581378571962,43.35920271445408,0.0023171687115839,0.0014534882606271,0.9995631121720762,0.5307730217260752,1.5303361338981514,0
2017-03-10 06:00:00,1.05948,1.05976,1.05928,1.05967,2819,7,2591628000,1.0563848500000006,1.05546536216975,1.0580485,1.0606316378302498,0.4882834445207156,0.8138624623532588,65.17457617986827,0.0002604966238064,0.0007842100050965,1.01184,1.01216,1.01161,1.01209,1316,9,788000000,1.0110091,1.0096477722822863,1.012708,1.0157682277177136,0.6043652696954378,0.3990271219976844,45.0569733740018,0.002067168711584,0.001703488260627,1.0618609323738415,0.6026845154331589,1.6645454478070003,0
2017-03-10 07:00:00,1.05969,1.06023,1.05948,1.05977,3149,7,3211699000,1.0563911500000005,1.055776300471158,1.0582455,1.060714699528842,0.4666591124350536,0.8087032826211376,65.66620396613762,0.0001604966238064,0.0008842100050965,1.01208,1.01257,1.01146,1.01239,1784,10,1334375000,1.01102705,1.00972026971385,1.0125745000000002,1.0154287302861502,0.5637570936558368,0.4676795525407451,47.10588374554997,0.0017671687115841,0.002003488260627,1.09163041867142,0.6894050691782169,1.7810354878496368,0
2017-03-10 08:00:00,1.05978,1.06018,1.05895,1.05899,3468,7,3590979000,1.0563927500000003,1.0562307463732972,1.0584095,1.0605882536267028,0.4117033391523477,0.6332183668877194,58.70485627550652,0.0009404966238064,0.0001042100050965,1.01238,1.01276,1.01211,1.01275,1956,11,1536800000,1.01104575,1.0097665322819107,1.0124925,1.015218467718089,0.5384667477713279,0.5472309334940527,49.53776728301573,0.0014071687115839,0.0023634882606271,0.809370331128989,0.7940507216870233,1.6034210528160124,0
2017-03-10 09:00:00,1.05899,1.05984,1.05877,1.05939,5326,7,4862852000,1.0563979500000005,1.056650420179579,1.0585744999999998,1.0604985798204205,0.3635227979553172,0.7119194825872582,60.98882681285036,0.0005404966238065,0.0005042100050964,1.01274,1.01296,1.01215,1.01244,4035,9,3635425000,1.0110607500000002,1.0098252251802602,1.0123925,1.01495977481974,0.5071698614400718,0.5092510547828284,47.51203112243096,0.001717168711584,0.0020534882606271,0.9498350077408478,0.6917155845712215,1.6415505923120692,0
2017-03-10 10:00:00,1.05937,1.06182,1.05924,1.06105,7083,7,6073447000,1.05641375,1.0571025519816304,1.0588394999999995,1.060576448018369,0.3280852326286132,1.1363172578059055,68.72065144340401,0.001103605976916,6.408636739618778e-05,1.01245,1.01271,1.01137,1.01227,6176,9,6283725000,1.0110744,1.0099253009501368,1.012277,1.0146286990498634,0.464635480182464,0.4985117143283072,46.39166914517777,0.001887168711584,0.0018834882606271,1.5337584071246817,0.6329067230391815,2.1666651301638638,0
2017-03-10 11:00:00,1.06105,1.0619,1.06063,1.06135,5886,7,5397433000,1.0564287999999995,1.0569336890907712,1.0589864999999998,1.0610393109092284,0.3876934992520863,1.075674064614246,69.8823975619204,0.000803605976916,0.0003640863673961,1.01227,1.01276,1.01164,1.01175,4999,9,6080417000,1.0110884,1.009983210864129,1.012152,1.014320789135871,0.4285500865227833,0.4073215571419394,43.04783173900135,0.002407168711584,0.001363488260627,1.6289408665022882,0.4654072431634278,2.094348109665716,1
2017-03-10 12:00:00,1.06134,1.06165,1.06087,1.06099,5375,7,4988900000,1.0564411499999995,1.0568320104822024,1.0590689999999998,1.0613059895177972,0.4224445277498224,0.9293717035142316,66.68183020634984,0.001163605976916,4.086367396238799e-06,1.01175,1.01219,1.01132,1.01207,4800,9,4412023000,1.01110575,1.0099817809619256,1.012097,1.0142122190380745,0.4179874138693097,0.4936176822555979,45.644291704441,0.0020871687115839,0.0016834882606271,1.489246442435806,0.5597874128911918,2.0490338553269978,1
2017-03-10 13:00:00,1.061,1.06118,1.06036,1.0607,5047,7,4488050000,1.0564519999999993,1.0569054963786928,1.0592015,1.061497503621307,0.4335348130279475,0.8263278825202762,64.13367722986814,0.0014352599844347,0.0015254056052746,1.01207,1.01281,1.01188,1.01263,4500,9,4493475000,1.011127,1.010194422774931,1.0120030000000002,1.013811577225069,0.3574252695039215,0.6733406766680449,49.94501439703544,0.001027172261524,0.0022715182107486,1.37680931712914,0.7285796005775288,2.105388917706669,1
